,text,polarity,subjectivity,date
486,IBM_DB2: In Houston on December 14th? Attend the #DB2 for SAP Roadshow to learn key DB2 considerations for #SAP en… https://t.co/k8nqaZmwrI,0.0,1.0,2016-12-06 18:32:06
579,In Houston on December 14th? Attend the #DB2 for SAP Roadshow to learn key DB2 considerations for #SAP environments… https://t.co/D0lhK2fQb0,0.0,1.0,2016-12-06 18:29:17
811,#Pfizer will use #Watson to “analyse massive volumes of disparate #data sources” https://t.co/zjbNCEUjIC,0.0,1.0,2016-12-06 18:21:53
285,#Pfizer will use #Watson to “analyse massive volumes of disparate #data sources” https://t.co/PNajtxJ1iF,0.0,1.0,2016-12-06 18:37:19
299,#Pfizer will use #Watson to “analyse massive volumes of disparate #data sources” https://t.co/m0TxezO7wK,0.0,1.0,2016-12-06 18:37:00
976,#CognitiveSecurity Key to Addressing Intelligence and Accuracy Gaps. #cybersecurity https://t.co/ueem6U1NG5 https://t.co/psuwAfjWFB,0.0,1.0,2016-12-06 18:13:31
864,#Pfizer will use #Watson to “analyse massive volumes of disparate #data sources” https://t.co/ia9Q7JY210,0.0,1.0,2016-12-06 18:20:18
308,Anyone know why the IBM CEO is the only tech exec on Trump's business council?,0.0,1.0,2016-12-06 18:36:51
866,#Pfizer will use #Watson to “analyse massive volumes of disparate #data sources” https://t.co/A1ovx2THFe,0.0,1.0,2016-12-06 18:20:17
552,"IBM CEO Ginni Rometty is the only tech CEO, who will advise Donald Trump as members of the President's Strategic and Policy Forum.",0.0,1.0,2016-12-06 18:30:15
939,"""#Outperformers believe happy
employees make for happy customers, and they are...invest[ing] in
#employeeexperience"" https://t.co/mNueK2uvtA",0.8,1.0,2016-12-06 18:16:06
130,#Pfizer will use #Watson to “analyse massive volumes of disparate #data sources” https://t.co/pXIXJqOUmD,0.0,1.0,2016-12-06 18:40:09
572,IBM_DB2: In Houston on December 14th? Attend the #DB2 for SAP Roadshow to learn key DB2 considerations for #SAP en… https://t.co/mrRKWihiRZ,0.0,1.0,2016-12-06 18:29:35
127,"RT @IBMSystems: Unlocking the potential of #blockchain, by @DonnaExplorer. Read it on the #IBMSystems blog. #ITinfrastructure https://t.co/…",0.0,1.0,2016-12-06 18:40:12
408,"TIL that out of the box, IBM's latest version of DB2 sends cleartext passwords, no salting or hashing...",0.5,0.9,2016-12-06 18:34:29
839,#Watson Machine Learning intelligently and automatically builds models from structured and unstructured #data https://t.co/VKhEzudqKZ,0.8,0.9,2016-12-06 18:21:02
124,.@IBM #AppSec joins #CognitiveSecurity movement with patent pending Intelligent Finding Analytics (IFA).… https://t.co/wKyaOkzdJp,0.8,0.9,2016-12-06 18:40:13
494,@ibm_in For sure.,0.5,0.888888888889,2016-12-06 18:31:35
540,"Elementary  My Dear #Watson- #IBM CTO on AI:  “critical part of changing the tides in the war on cybercrime,” https://t.co/qwIqXM1s91",0.15,0.85,2016-12-06 18:30:29
146,RT @savikini87: Learn Swift in three easy steps today! @developerWorks #HourofCode #SwiftLang https://t.co/95arCDVOti https://t.co/DQe9mqJV…,0.541666666667,0.833333333333,2016-12-06 18:39:52
149,RT @vidyanayak2006: Learn Swift in three easy steps today! @developerWorks #HourofCode #SwiftLang https://t.co/TXfYPH51s8 https://t.co/6j5U…,0.541666666667,0.833333333333,2016-12-06 18:39:49
152,RT @dhananjay4all: Learn Swift in three easy steps today! @developerWorks #HourofCode #SwiftLang https://t.co/gCOmCSoRND https://t.co/JShZt…,0.541666666667,0.833333333333,2016-12-06 18:39:46
128,RT @Shwetha_Nayak15: Learn Swift in three easy steps today! @developerWorks #HourofCode #SwiftLang https://t.co/AqdTaDht0E https://t.co/aVT…,0.541666666667,0.833333333333,2016-12-06 18:40:11
958,RT @watsonanalytics: In 15 min: Using mapping and geospatial capabilities to visualize critical business information https://t.co/E43bYAbPt…,0.0,0.8,2016-12-06 18:14:35
430,I liked a @YouTube video from @ibmanalytics https://t.co/QtztBHv10l Getting started resources for IBM Streams,0.6,0.8,2016-12-06 18:34:11
341,RT @airizzy: I liked a @YouTube video from @ibmanalytics https://t.co/QtztBHv10l Getting started resources for IBM Streams,0.6,0.8,2016-12-06 18:36:09
524,RT @confooca: Congrats @_mikeSimonson &amp; @wacki winning yesterday's #IBM code rally. They are challenging you at #ConFoo. Make top 3 today f…,0.5,0.75,2016-12-06 18:30:47
728,Discover why IBM #Watson is suited to your business. Learn more about the powerful #analytical solution today https://t.co/vXLxh14AUw,0.4,0.75,2016-12-06 18:24:37
896,RT @IBMSecurity: Many organizations are implementing the controls required to monitor potential risks. How about yours? https://t.co/cCqPFU…,0.25,0.75,2016-12-06 18:19:19
640,Automated function testing using #Rational tools in an #agile world https://t.co/Dehdc7UzvU,0.5,0.75,2016-12-06 18:27:09
196,#Mobilegaming has been growing exponentially to a point that it challenges the traditional console and PC gaming https://t.co/KcJ2F6Ps9T,0.0,0.75,2016-12-06 18:39:03
222,RT @IBMSystemsISVs: Noon ET - join @zoginstor and some great customer panelists at #GartnerDC. Can't make it? Swing by the IBM booth to tal…,0.8,0.75,2016-12-06 18:38:33
266,#Greggs is midway through an ambitious five-year transformation project with #SAP https://t.co/UljWxag1WA,0.25,0.75,2016-12-06 18:37:36
924,RT @IBMNAjobs: The most important asset of any company is its people! #InclusiveIBM #IDPwD https://t.co/Vt5UcHd6ml,0.5,0.75,2016-12-06 18:17:02
211,RT @MarriottPOV: A2: One great resource is the LGBT Guide to Business Travel that Marriott sponsored w/ @IBM @MAWTravel: https://t.co/7lMG9…,0.8,0.75,2016-12-06 18:38:47
603,RT @MariaWinans: Great read on how #cognitive technology helps prepare marketers this holiday season. #THINKmarketing  #WatsonHoliday https…,0.8,0.75,2016-12-06 18:28:10
825,It the most important time of the year for #retailers get some #marketing #automation from our partner…https://t.co/YvJ8xG2zta,0.45,0.75,2016-12-06 18:21:28
32,RT @j0nnyiot: Great tutorial about the IBM Watson IoT Platform https://t.co/jiqHyNvwlj https://t.co/TTDIa87gpZ,0.8,0.75,2016-12-06 18:41:45
365,RT @savikini87: What’s New in the Latest IBM API Connect Release – November 2016 #StrongLoop https://t.co/RUSQIWPiuO https://t.co/Or8o403jE8,0.318181818182,0.677272727273,2016-12-06 18:35:41
454,"RT @vidyanayak2006: Shifting into the fast lane with #hybridcloud, say goodbye to traditional IT! https://t.co/sWmRgackyY https://t.co/ykTP…",0.1,0.675,2016-12-06 18:33:23
927,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:16:52
972,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:13:45
929,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:16:49
448,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:33:35
944,"IBM: Build yourself a cognitive cardboard robot. IBMResearch's ""Cool things"" Czar MaryamAshoori shows you how:… https://t.co/VccroH6hOS #q…",0.35,0.65,2016-12-06 18:15:40
977,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:13:29
971,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:14:01
800,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:22:20
649,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:26:49
745,this is so cool -- can't wait to build one @SMSArvanitis let's show 'em #girlscandoit #tjbot @IBMer_CA https://t.co/HGuoBbV3ke,0.35,0.65,2016-12-06 18:23:53
996,"RT @IBM: Build yourself a cognitive cardboard robot. @IBMResearch's ""Cool things"" Czar @MaryamAshoori shows you how: https://t.co/sqpnY5715…",0.35,0.65,2016-12-06 18:12:32
982,"RT IBM: Build yourself a cognitive cardboard robot. IBMResearch's ""Cool things"" Czar MaryamAshoori shows you how:… https://t.co/ZxFZb86lm3",0.35,0.65,2016-12-06 18:13:19
441,RT @Shwetha_Nayak15: Easily stream events into #IBMBluemix using our new Message Connect service https://t.co/FiTzJSy3EU https://t.co/x4OI8…,0.284848484848,0.643939393939,2016-12-06 18:33:50
439,RT @dhananjay4all: Easily stream events into #IBMBluemix using our new Message Connect service https://t.co/mzRm4k84Iv https://t.co/WwDgFaE…,0.284848484848,0.643939393939,2016-12-06 18:33:52
442,RT @savikini87: Easily stream events into #IBMBluemix using our new Message Connect service https://t.co/tVpwiGLeF8 https://t.co/2mGEyswoj5,0.284848484848,0.643939393939,2016-12-06 18:33:47
566,RT @savikini87: IBM Watson Internet of Things gives lift to innovation in smart buildings #IoT https://t.co/tuSvoXjhft https://t.co/DBmj6U6…,0.214285714286,0.642857142857,2016-12-06 18:29:45
952,How IoT is making IBM's Smart Planet platform smarter https://t.co/ceNXWP1h7V https://t.co/BNCrSkGsUm,0.214285714286,0.642857142857,2016-12-06 18:15:05
444,RT @vidyanayak2006: IBM Watson Internet of Things gives lift to innovation in smart buildings #IoT https://t.co/aqqfThb7wL https://t.co/3Wn…,0.214285714286,0.642857142857,2016-12-06 18:33:43
571,RT @dhananjay4all: IBM Watson Internet of Things gives lift to innovation in smart buildings #IoT https://t.co/9q0YAAYZaq https://t.co/CaSL…,0.214285714286,0.642857142857,2016-12-06 18:29:37
570,RT @Shwetha_Nayak15: IBM Watson Internet of Things gives lift to innovation in smart buildings #IoT https://t.co/lTMQOojEYZ https://t.co/Vo…,0.214285714286,0.642857142857,2016-12-06 18:29:40
568,RT @vidyanayak2006: IBM Watson Internet of Things gives lift to innovation in smart buildings #IoT https://t.co/aqqfThb7wL https://t.co/3Wn…,0.214285714286,0.642857142857,2016-12-06 18:29:43
80,IBM at CES 2017. Cognitive businesses are reinventing their brands and entire industries. #IBM #CES… https://t.co/hLoUbXR6rJ,0.0,0.625,2016-12-06 18:40:46
29,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/6h9dPspaM7,0.4,0.6,2016-12-06 18:41:47
135,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/a0NeKP2ZoZ,0.4,0.6,2016-12-06 18:40:04
546,"RT @IBMcloud: With borderless data, advanced analytics &amp; next-gen #cloudcomputing, will #AI transform our lives? https://t.co/kWgKJlLgfg ht…",0.4,0.6,2016-12-06 18:30:22
12,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/DkdIOpEpbv,0.4,0.6,2016-12-06 18:42:00
815,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/saz62ZagFv,0.4,0.6,2016-12-06 18:21:42
836,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/Z0u2nZa52D,0.4,0.6,2016-12-06 18:21:08
895,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/DwFw5WM4qj,0.4,0.6,2016-12-06 18:19:19
741,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/PciT7OENjZ,0.4,0.6,2016-12-06 18:23:57
558,RT @heuvel_linda: #WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/saz62ZagFv,0.4,0.6,2016-12-06 18:30:06
767,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/fXLAGCDOtK,0.4,0.6,2016-12-06 18:23:06
781,#WatsonAnalytics is intended to provide the benefits of advanced #analytics without the complexity https://t.co/9kIxBQkgQv,0.4,0.6,2016-12-06 18:22:45
221,RT @ibm_in: .@IBMCloud is as powerful as it gets. See it in action at IBM Cloud Innovation Forum. #outthinktour2016 https://t.co/b4k195rJok…,0.2,0.55,2016-12-06 18:38:34
564,RT @ibm_in: .@IBMCloud is as powerful as it gets. See it in action at IBM Cloud Innovation Forum. #outthinktour2016 https://t.co/b4k195rJok…,0.2,0.55,2016-12-06 18:29:50
476,RT @ibm_in: .@IBMCloud is as powerful as it gets. See it in action at IBM Cloud Innovation Forum. #outthinktour2016 https://t.co/b4k195rJok…,0.2,0.55,2016-12-06 18:32:29
109,RT @afuturedesign: Quickly run a #blockchain network in a secure Cloud environment. Find out how https://t.co/J08BE2arAw https://t.co/kYW9G…,0.366666666667,0.55,2016-12-06 18:40:23
712,The latest IBM Software en AVNET México! https://t.co/ib7Ulqt8Mz Thanks to @IBMSystems @AvnetTSGlobal @IBM_Oesterreich #ibmcloud,0.4125,0.55,2016-12-06 18:25:04
52,RT @j0nnyiot: Discover your positive influence with the help of Chevy and #IBMWatson https://t.co/3ShZXytmdb https://t.co/jBh9TpWSdo,0.227272727273,0.545454545455,2016-12-06 18:41:28
38,RT @j0nnyiot: Mastering #Botmaster- An easy to use framework supporting the rapid creation of #chatbots https://t.co/Otc86JXLdI https://t.c…,0.341666666667,0.541666666667,2016-12-06 18:41:41
37,RT @j0nnyiot: Mastering #Botmaster- An easy to use framework supporting the rapid creation of #chatbots https://t.co/Otc86JXLdI https://t.c…,0.341666666667,0.541666666667,2016-12-06 18:41:41
922,Check out this piece by @Spredfast's own @PatriciaVision on Social Customer Care https://t.co/cuC2jt2eZE,0.316666666667,0.533333333333,2016-12-06 18:17:04
177,"RT @BrockCoop: @BrockCoop students, are you interested in @IBMCampusCanada? Join the IBM Extreme Blue LIVE Twitter... https://t.co/4fTfwSKg…",0.0653409090909,0.525,2016-12-06 18:39:19
412,RT @IBMSecurity: Did you know? Our new Cognitive Security technology reduces false positives by more than 99%! https://t.co/2DeHCDdE4n #app…,0.120454545455,0.518181818182,2016-12-06 18:34:22
33,RT @IBMSecurity: Did you know? Our new Cognitive Security technology reduces false positives by more than 99%! https://t.co/2DeHCDdE4n #app…,0.120454545455,0.518181818182,2016-12-06 18:41:45
460,Did you know? Our new Cognitive Security technology reduces false positives by more than 99%!… https://t.co/JzeDSQNwP6,0.0787878787879,0.518181818182,2016-12-06 18:33:02
321,#ibmcdo @valuefromdata 1 of @IBMCDO primary responsib. is to support company’s strategy 4 monetization. Learn how… https://t.co/9MJUh8Bwnh,0.4,0.5,2016-12-06 18:36:40
813,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/iT8qWQgi8h,0.0,0.5,2016-12-06 18:21:48
322,Relax! You’ll Be More Productive https://t.co/S1xtahEhWB,0.5,0.5,2016-12-06 18:36:39
167,RT @afuturedesign: dW Open Tech Talk: #Hyperledger Update on December 14 #Blockchain https://t.co/puZmljmOTM https://t.co/Tc7DlzTI2F,0.0,0.5,2016-12-06 18:39:36
376,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/26iisUZn1j,0.0625,0.5,2016-12-06 18:35:26
542,RT @savikini87: Innovate quickly with IBM infrastructure services running on OpenStack https://t.co/4rsCDuqjqM https://t.co/dh96BKJdc3,0.333333333333,0.5,2016-12-06 18:30:27
874,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/OTLlHgEc92,0.0625,0.5,2016-12-06 18:20:01
588,RT @chasethisnow: IBM begins beta testing to teach Watson more to combat cybercrime https://t.co/NEY5bB8mYx https://t.co/wtXYmRqmVY,0.5,0.5,2016-12-06 18:29:06
806,Enterprise mobility is driving a powerful #digital transformation that starts with #mobile https://t.co/aSVhmgBQQo,0.15,0.5,2016-12-06 18:22:00
305,The #hybridcloud is more about management than #technology https://t.co/Yz6C76ZXlD,0.5,0.5,2016-12-06 18:36:53
174,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/dw2ucHSmqu,0.0625,0.5,2016-12-06 18:39:23
303,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/jdVwloIvfz,0.0,0.5,2016-12-06 18:36:56
175,RT @Nickyccox: IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/jsVJFFGqlV,0.0,0.5,2016-12-06 18:39:23
691,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/ntzR3qrviv,0.0,0.5,2016-12-06 18:25:40
329,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/npe7EH3Vak,0.0,0.5,2016-12-06 18:36:28
243,RT @Korczak_CSP: IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/ZrhhdrmxKG,0.0,0.5,2016-12-06 18:38:02
264,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/ZrhhdrmxKG,0.0,0.5,2016-12-06 18:37:39
885,"RT @IBMBluemix: Speed with control, at enterprise scale. Bluemix Continuous Delivery is now live! https://t.co/hNBRKK7st7 #IBMCloud https:/…",0.170454545455,0.5,2016-12-06 18:19:40
698,The #hybridcloud is more about management than #technology https://t.co/CEhQarpAXF,0.5,0.5,2016-12-06 18:25:29
247,RT @chasethisnow: IBM begins beta testing to teach Watson more to combat cybercrime https://t.co/NEY5bB8mYx https://t.co/wtXYmRqmVY,0.5,0.5,2016-12-06 18:37:49
884,RT @atudor27: dW Open Tech Talk: #Hyperledger Update on December 14 #Blockchain https://t.co/QrzVwEpmo2 https://t.co/RByMyvJP5F,0.0,0.5,2016-12-06 18:19:46
253,RT @savikini87: IBM Unveils Open Alternative to Event-Driven Programming #openwhisk https://t.co/NHxYKKe2kK https://t.co/WuOV97rxv8,0.0,0.5,2016-12-06 18:37:45
880,See what the attendees had to say about IBM Connect 2016!  If you are interested in attending IBM Connect 2017 in Sa…https://t.co/APxuhky1UU,0.25,0.5,2016-12-06 18:19:51
879,RT @fsuwbb: Thursday night.... Fresh From Florida Sunshine Showdown » Noles vs Gators » get your tickets NOW! https://t.co/i4ul3C30uG https…,0.375,0.5,2016-12-06 18:19:51
342,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/JiDQEjYJee,0.0,0.5,2016-12-06 18:36:09
343,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/IFf7i9XOrl,0.0625,0.5,2016-12-06 18:36:07
259,RT @vidyanayak2006: IBM Unveils Open Alternative to Event-Driven Programming #openwhisk https://t.co/xXYgvpnwkW https://t.co/pJGuz7Lv11,0.0,0.5,2016-12-06 18:37:41
345,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/jCFouvbMU8,0.0,0.5,2016-12-06 18:36:05
208,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/A4BJ5MlhsS,0.0625,0.5,2016-12-06 18:38:53
827,RT @chasethisnow: IBM begins beta testing to teach Watson more to combat cybercrime https://t.co/NEY5bB8mYx https://t.co/wtXYmRqmVY,0.5,0.5,2016-12-06 18:21:24
352,There is a demand amongst many #CIOs to create a #hybridcloud architecture and execute quickly https://t.co/6M774hLybu,0.416666666667,0.5,2016-12-06 18:35:57
262,RT @Shwetha_Nayak15: IBM Unveils Open Alternative to Event-Driven Programming #openwhisk https://t.co/aRXjhRrlTG https://t.co/dtGAaO6JXe,0.0,0.5,2016-12-06 18:37:39
199,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/oN50CWDR7e,0.0625,0.5,2016-12-06 18:39:01
355,"RT @ValaAfshar: 60% of top US🇺🇸 tech companies founded by 1st/2nd gen immigrants:

Apple
Google
Facebook
Amazon
IBM
Oracle
AT&amp;T
Uber
Tesla…",0.5,0.5,2016-12-06 18:35:55
242,#IBM #Watson for Cyber Security Graduates to Beta. Read more: https://t.co/Usu4mhjat0 $IBM,0.5,0.5,2016-12-06 18:38:02
581,RT @chasethisnow: IBM begins beta testing to teach Watson more to combat cybercrime https://t.co/NEY5bB8mYx https://t.co/wtXYmRqmVY,0.5,0.5,2016-12-06 18:29:16
358,"RT @ValaAfshar: 60% of top US🇺🇸 tech companies founded by 1st/2nd gen immigrants:

Apple
Google
Facebook
Amazon
IBM
Oracle
AT&amp;T
Uber
Tesla…",0.5,0.5,2016-12-06 18:35:52
234,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/jsVJFFGqlV,0.0,0.5,2016-12-06 18:38:10
584,dW Open Tech Talk: #Hyperledger Update on December 14 #Blockchain https://t.co/KMMLsU6tUI https://t.co/JqmAAN4nZi,0.0,0.5,2016-12-06 18:29:15
180,RT @IBMIBV: Insurers are looking for better ways to increase efficiency &amp; get closer to the customer. #Cognitive could help. https://t.co/A…,0.5,0.5,2016-12-06 18:39:18
360,RT @IBMPowerSystems: Interested in #PowerSystems at #GartnerDC? Don't miss @DouglasBalog1's session today at 3:45 PM in Venetian E. https:/…,0.25,0.5,2016-12-06 18:35:49
736,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/Wfs6xGBFpZ,0.0625,0.5,2016-12-06 18:24:08
861,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/WxYhE8TGjC,0.0,0.5,2016-12-06 18:20:21
123,RT @dhananjay4all: IBM Open Cloud - Raising the Roof at Container World 2016! #DevOps #CW16 https://t.co/XavW5VU8dY https://t.co/sAY4E98JQ9,0.0,0.5,2016-12-06 18:40:13
98,RT @savikini87: IBM Open Cloud - Raising the Roof at Container World 2016! #DevOps #CW16 https://t.co/5nknPhCPJa https://t.co/oR2N3umUf5,0.0,0.5,2016-12-06 18:40:30
620,RT @chasethisnow: IBM begins beta testing to teach Watson more to combat cybercrime https://t.co/NEY5bB8mYx https://t.co/wtXYmRqmVY,0.5,0.5,2016-12-06 18:27:46
58,RT @j0nnyiot: Get started with these sample blockchain apps which feature live demos &amp; code examples https://t.co/ql1HcajJli https://t.co/F…,0.136363636364,0.5,2016-12-06 18:41:21
602,"RT @savikini87: developerWorks TV: Connect with IBM experts on tech topics- open source, cloud and Bluemix https://t.co/wDY4w9aGza https://…",0.0,0.5,2016-12-06 18:28:10
115,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/L5BtX4hPir,0.0625,0.5,2016-12-06 18:40:19
956,IBM PWLC is the exclusive conference specifically for Business Partners. Learn more and register today! #ibmpwlc… https://t.co/zwSnrZIcFh,0.625,0.5,2016-12-06 18:14:41
957,RT @chasethisnow: IBM begins beta testing to teach Watson more to combat cybercrime https://t.co/NEY5bB8mYx https://t.co/wtXYmRqmVY,0.5,0.5,2016-12-06 18:14:36
110,"RT @IBMBluemix: Speed with control, at enterprise scale. Bluemix Continuous Delivery is now live! https://t.co/hNBRKK7st7 #IBMCloud https:/…",0.170454545455,0.5,2016-12-06 18:40:23
69,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/tC3B14qGIw,0.0625,0.5,2016-12-06 18:41:07
107,RT @vidyanayak2006: IBM Open Cloud - Raising the Roof at Container World 2016! #DevOps #CW16 https://t.co/S8y6EjWADg https://t.co/yHQClmWs5H,0.0,0.5,2016-12-06 18:40:24
75,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/m9BgdcL94k,0.0625,0.5,2016-12-06 18:41:01
413,RT @chasethisnow: IBM begins beta testing to teach Watson more to combat cybercrime https://t.co/NEY5bB8mYx https://t.co/wtXYmRqmVY,0.5,0.5,2016-12-06 18:34:22
504,RT @chasethisnow: IBM begins beta testing to teach Watson more to combat cybercrime https://t.co/NEY5bB8mYx https://t.co/wtXYmRqmVY,0.5,0.5,2016-12-06 18:31:19
85,RT @IBMDevOps: Maximize uptime and user satisfaction of apps with IBM #Bluemix Availability Monitoring. Learn more: https://t.co/966W0rUoWP…,0.5,0.5,2016-12-06 18:40:39
88,RT @afuturedesign: How #IoT is innovating transport to make cities more liveable https://t.co/K2ffEhb6Mz https://t.co/jZvACvssFX,0.5,0.5,2016-12-06 18:40:37
103,IBM #Watson is partnered with a bevvy of major cancer institutes to assist in data #analytics https://t.co/EhqJhcy2xK,0.0625,0.5,2016-12-06 18:40:27
721,IBM #Watson has become synonymous with technologies such as cognitive computing and #AI https://t.co/Jnu2BvhDMt,0.0,0.5,2016-12-06 18:24:49
509,RT @Shwetha_Nayak15: IBM Object Storage for #Bluemix is open for business https://t.co/FOKxDSFgR4 https://t.co/33LmikXlVX,0.0,0.5,2016-12-06 18:31:10
416,#IBM Invoca Integrates #Watson for Real-Time Voice Analytics. Read more: https://t.co/8ZQ2mRVyUu $IBM,0.5,0.5,2016-12-06 18:34:20
101,RT @Shwetha_Nayak15: IBM Open Cloud - Raising the Roof at Container World 2016! #DevOps #CW16 https://t.co/eKgG6xGF6f https://t.co/VrhX5sA7…,0.0,0.5,2016-12-06 18:40:28
96,"RT @IBMBluemix: Speed with control, at enterprise scale. Bluemix Continuous Delivery is now live! https://t.co/hNBRKK7st7 #IBMCloud https:/…",0.170454545455,0.5,2016-12-06 18:40:31
605,"RT @vidyanayak2006: developerWorks TV: Connect with IBM experts on tech topics- open source, cloud and Bluemix https://t.co/pY0wcoIwMK http…",0.0,0.5,2016-12-06 18:28:07
