,text,polarity,subjectivity,date
792,Get latest info on $TWTR $DIS $MSFT $KITE $GOOG $DB $HIMX $BAC $GS $NFLX $AMZN  $YELP $AAPL  with Finance Wizard @ https://t.co/j8X2exYQIo,0.5,0.9,2016-10-17 13:35:27
772,RT @businessinsider: Everything You Wanted to Know About Chatbots But Were Afraid to Ask $FB $GOOG $GOOGL $AAPL https://t.co/K2rCNs6ad6 htt…,-0.6,0.9,2016-10-17 13:40:34
808,Apple Will Be A Huge Winner From The Samsung Galaxy Recall https://t.co/uqhcTVdXop $AAPL $SSNLF,0.4,0.9,2016-10-17 13:30:03
153,Qualcomm Seems Frustratingly Reactive https://t.co/t3GQzYC2si $AVGO $CAVM $AAPL $INTC $NXPI $QCOM,-0.4,0.9,2016-10-17 17:30:02
281,#Tyler Noble for the follow #CLOUDUNLOCK Check Out #Apple #iCloud #iPhone $AAPL for #unlock #code https://t.co/sFE120Bm7R,0.6,0.9,2016-10-17 16:49:30
83,"If you have an iPhone 7 on Verizon, you need the latest software update $AAPL #wlst https://t.co/oNQlCNfH5H https://t.co/Vb4LOQJ0Ho",0.5,0.9,2016-10-17 17:54:18
946,RT @IMARCGlobal: Apple's Latest Futuristic Technology https://t.co/hJgMbJl9lY $AAPL #apple #technology,0.5,0.9,2016-10-17 12:38:12
84,"$AAPL If you have an iPhone 7 on Verizon, you need the latest software update https://t.co/ieZqqoToQl",0.5,0.9,2016-10-17 17:54:16
948,RT @IMARCGlobal: Apple's Latest Futuristic Technology https://t.co/hJgMbJl9lY $AAPL #apple #technology,0.5,0.9,2016-10-17 12:36:48
513,"Wouldn’t  be surprised if the Russians, realizing Trumps’ going to lose, are pressuring him to make a bid for $twtr now while they can $aapl",0.1,0.9,2016-10-17 15:33:05
496,RT @bill_slawski: Apple's Latest Futuristic Technology https://t.co/FCGMNXA68w $AAPL #ApplePatent,0.5,0.9,2016-10-17 15:40:16
951,RT @IMARCGlobal: Apple's Latest Futuristic Technology https://t.co/hJgMbJl9lY $AAPL #apple #technology,0.5,0.9,2016-10-17 12:35:22
954,RT @IMARCGlobal: Apple's Latest Futuristic Technology https://t.co/hJgMbJl9lY $AAPL #apple #technology,0.5,0.9,2016-10-17 12:33:40
958,Apple's Latest Futuristic Technology https://t.co/MrMOv670ez $AAPL,0.5,0.9,2016-10-17 12:30:05
892,RT @moto4life_510: The stock market is setting itself up for a possibly monster year-end rally  $AAPL $TWTR great article.  https://t.co/Im…,0.4,0.875,2016-10-17 13:00:32
35,$AAPL BritannyJ564: I just strongly expect it. And it's likely: BritannyJ564 https://t.co/r3LMaCkFpn,0.216666666667,0.866666666667,2016-10-17 18:08:24
32,$AAPL BritannyJ564: I just strongly expect it. And it's likely: BritannyJ564 https://t.co/OICWZCI7n9,0.216666666667,0.866666666667,2016-10-17 18:08:26
810,Wow $AAPL really disappointing his am https://t.co/iGbNfplAJL,-0.25,0.85,2016-10-17 13:29:29
898,RT @Drugdoctor2014: $MVES - Why is it so HOT? The Movie Studio... $TWTR $PCLN $IBM $AMC $VIA $CNK $TRTC $GLD $NVAX $AAPL $GOOG $FB $TSLA ht…,0.25,0.85,2016-10-17 12:56:44
130,"$AAPL stick saving the 117s , dragging shorts along, all the way to ER forcing them to cover then, too easy for the machines. #trade #stocks",0.433333333333,0.833333333333,2016-10-17 17:35:57
63,RT @stocktrader1929: Three stocks that can make me rich! Fantastic management and business model!  $VYGR $BOX $HMNY Bought 1000 shares. $AA…,0.484375,0.825,2016-10-17 17:59:03
236,RT @notyourcountry: Alien got #Samsung chipped and profiled in 30 minutes #AI #IoT #VR #Note7 $SSNLF kind of decades ahead of $AAPL #iPhone…,0.175,0.825,2016-10-17 17:12:17
70,RT @notyourcountry: Alien got #Samsung chipped and profiled in 30 minutes #AI #IoT #VR #Note7 $SSNLF kind of decades ahead of $AAPL #iPhone…,0.175,0.825,2016-10-17 17:57:14
473,RT @stocktrader1929: Three stocks that can make me rich! Fantastic management and business model!  $VYGR $BOX $HMNY Bought 1000 shares. $AA…,0.484375,0.825,2016-10-17 15:49:15
431,RT @stocktrader1929: Three stocks that can make me rich! Fantastic management and business model!  $VYGR $BOX $HMNY Bought 1000 shares. $AA…,0.484375,0.825,2016-10-17 16:01:53
48,RT @notyourcountry: Alien got #Samsung chipped and profiled in 30 minutes #AI #IoT #VR #Note7 $SSNLF kind of decades ahead of $AAPL #iPhone…,0.175,0.825,2016-10-17 18:03:52
121,Apple Stores Removing Lead Creative Role After Introducing New 'Creative Pro' Position https://t.co/6ej6bAW5j1… https://t.co/CZshWpdjmp,0.378787878788,0.818181818182,2016-10-17 17:38:10
778,$AAPL weak. $116.71 could be supportive.,0.0625,0.8125,2016-10-17 13:39:39
534,"FREE eBook ""How to Day Trade"" here: https://t.co/DNQfguiFl4 | #DayTrading #DayTrader $AAPL $GOOG $EBAY $TSLA $MSFT… https://t.co/ZX524XaiEq",0.4,0.8,2016-10-17 15:26:05
802,$SPY $BAC $AAPL options have the highest volume. Free options screener. https://t.co/OL0HyZrqvf,0.4,0.8,2016-10-17 13:31:21
6,"https://t.co/xnhniaKrNV FREE Subscription until end of week , HURRY NASDAQ NYSE Stock &amp; Option Traders $SPY $AAPL $FB $AMZN $GOOG $GLD $MNKD",0.4,0.8,2016-10-17 18:14:30
937,"RT @theflynews: Apple no longer plans to build own car, Bloomberg says $AAPL: Full Story https://t.co/9yYs2mjrCD",0.475,0.775,2016-10-17 12:44:19
761,This is a horrible setup right now. Moving  to cash $spy $aapl $qqq,-0.357142857143,0.767857142857,2016-10-17 13:46:31
188,#Apple hits the brakes on plan to build its own cars. Read more: https://t.co/Fwh683rWgK $AAPL,0.55,0.75,2016-10-17 17:23:51
180,#COSSIs $COSIQ $OIL $SNE $SPXS ITALY ( $EWI ) looking more attractive than the #FAANGs $FB $AAPL $AMZN $NFLX $GOOGL,0.65,0.75,2016-10-17 17:24:54
539,Common Stocks and Uncommon Profits by Phil Fisher: https://t.co/VGuesGnOK3 $SPY $AAPL $TSLA $GM $GE $WDC $VZ $T,0.25,0.75,2016-10-17 15:18:55
175,#Apple hits the brakes on plan to build its own cars. Read more: https://t.co/mnJn9H3rdm $AAPL,0.55,0.75,2016-10-17 17:25:05
227,RT @talkingmoose_: Execs w/no tech skills are making most important decisions at @Apple &amp; it has #ux #cx consequences.  Their #qa sux.  $AA…,0.45,0.75,2016-10-17 17:13:54
195,#Apple hits the brakes on plan to build its own cars. Read more: https://t.co/txXoH938Ny $AAPL,0.55,0.75,2016-10-17 17:22:36
164,#Apple Abandons Plans to Build Its Own Car. Read more: https://t.co/4mkgWSEb5f $AAPL,0.55,0.75,2016-10-17 17:26:56
194,#Apple cuts plan to launch own car. Read more: https://t.co/6Y4itfJRlG $AAPL,0.55,0.75,2016-10-17 17:22:37
785,Wall St. set to dip at open; Bank of America results tops estimates: (Reuters) - Wall Street ... https://t.co/25FrNu9quQ $AAPL $FB $UBQU,-0.375,0.75,2016-10-17 13:38:36
193,#Apple cuts plan to launch own car. Read more: https://t.co/VWSk5b4a9e $AAPL,0.55,0.75,2016-10-17 17:22:37
186,#Apple Abandons Plans to Build Its Own Car. Read more: https://t.co/TUfyXUEVtQ $AAPL,0.55,0.75,2016-10-17 17:24:28
490,"RT @TravisHoward5: Earlier another massive call trade was placed in $AAPL with a trader buying 21,000 Jan-2017 $115 calls @ $6.50, trade co…",0.0,0.75,2016-10-17 15:42:23
176,#Apple Abandons Plans to Build Its Own Car. Read more: https://t.co/FzA6AwpsRg $AAPL,0.55,0.75,2016-10-17 17:25:05
779,$SPY This is the calm before the storm https://t.co/eOnhDC7Aff $SPX $DIA $QQQ $IWM #stocks #stockmarket #investing… https://t.co/6LBLCOuZYy,0.3,0.75,2016-10-17 13:39:29
177,#Apple cuts plan to launch own car. Read more: https://t.co/S0OQp5xUgA $AAPL,0.55,0.75,2016-10-17 17:25:05
994,5 Great Affordable Substitutes For Over-priced Apple Airpods https://t.co/vcOfg3IlLA #Airpods #Apple $AAPL #AppleAirpods,0.8,0.75,2016-10-17 12:08:05
42,RT @talkingmoose_: Execs w/no tech skills are making most important decisions at @Apple &amp; it has #ux #cx consequences.  Their #qa sux.  $AA…,0.45,0.75,2016-10-17 18:05:37
990,RT @LearnBonds: 5 Great Affordable Substitutes For Over-priced Apple Airpods https://t.co/vcOfg3IlLA #Airpods #Apple $AAPL #AppleAirpods,0.8,0.75,2016-10-17 12:09:46
485,"$AAPL I'm only trading Apple short-term right now in from of earnings, but $MS new paradigm and $GS Apple Prime is scary short-term. $SPY",-0.0194805194805,0.747564935065,2016-10-17 15:43:21
528,"RT @sstrazza: Absolutely agree w/ $GS note on $AAPL today

Monthly bundle sub svc, offer live &amp; content, easily do w/ acq or parntership w/…",0.256565656566,0.744444444444,2016-10-17 15:30:09
857,"Absolutely agree w/ $GS note on $AAPL today

Monthly bundle sub svc, offer live &amp; content, easily do w/ acq or parntership w/ co like $TWTR",0.256565656566,0.744444444444,2016-10-17 13:13:30
148,This new pricing regime has to be terrible for $AAPL,-0.431818181818,0.727272727273,2016-10-17 17:31:26
266,The stock market is awesome because it allows you to buy young companies that IPO then get bought out.That’s how you get rich. $aapl $twtr,0.491666666667,0.716666666667,2016-10-17 16:57:16
920,"RT @drastichs: #Prognosis of #stocks to #grow #significantly #Bullish Full list

$AAPL $ABEV $ABX $AMAT $AMD $ARIA $BABA $BAC $C

https://t…",0.3625,0.7125,2016-10-17 12:47:57
365,Benzinga: Fitbit Has Potential For A Q3 Upside Surprise https://t.co/DByXoy7XZp $AAPL $AET $FIT,0.2,0.7,2016-10-17 16:26:01
385,"RT @newswithvalue: $FIT $AET $AAPL:

Fitbit Has Potential For A Q3 Upside Surprise:

https://t.co/qK039iBU6P",0.2,0.7,2016-10-17 16:20:01
368,Fitbit Has Potential For A Q3 Upside Surprise https://t.co/qxiQu19HiF $AAPL $AET $FIT,0.2,0.7,2016-10-17 16:25:00
359,Benzinga: Fitbit Has Potential For A Q3 Upside Surprise https://t.co/rTWDo7QEqI $AAPL $AET $FIT,0.2,0.7,2016-10-17 16:29:19
412,Envision your car being autonomous because of your iPhone. $AAPL,0.4,0.7,2016-10-17 16:07:58
319,Why This Apple Inc. Supplier Deserves More Credit --  The Motley Fool $AAPL #wlst https://t.co/DkvZqaAc92 https://t.co/FtquKd8487,0.55,0.7,2016-10-17 16:37:47
392,"$FIT $AET $AAPL:

Fitbit Has Potential For A Q3 Upside Surprise:

https://t.co/qK039iBU6P",0.2,0.7,2016-10-17 16:17:04
250,RT @andyvincentfilm: The stock market is awesome because it allows you to buy young companies that IPO then get bought out.That’s how you g…,0.55,0.7,2016-10-17 17:04:17
222,"iPhones Are Hot Right Now, But Not In A Good Way $AAPL $SSNLF @apple @samsung #iphone7 https://t.co/9wlauSNKW6 https://t.co/vrL4iZKXxm",0.411904761905,0.661904761905,2016-10-17 17:14:59
700,"RT @sutjahjo: iPhones Are Hot Right Now, But Not In A Good Way https://t.co/eTlaZH84DW $AAPL",0.411904761905,0.661904761905,2016-10-17 14:19:23
479,"RT @SAlphaTech: iPhones Are Hot Right Now, But Not In A Good Way https://t.co/KWFz9L05Yx $AAPL #APPLE",0.411904761905,0.661904761905,2016-10-17 15:45:42
708,"iPhones Are Hot Right Now, But Not In A Good Way https://t.co/eTlaZH84DW $AAPL",0.411904761905,0.661904761905,2016-10-17 14:16:54
362,"RT @SAlphaTech: iPhones Are Hot Right Now, But Not In A Good Way https://t.co/KWFz9L05Yx $AAPL #APPLE",0.411904761905,0.661904761905,2016-10-17 16:28:20
858,"RT @talesftf: Interesting and detailed update on status of $AAPL ""Project Titan"". Shift of focus from car to autonomous platform (may revis…",0.433333333333,0.65,2016-10-17 13:12:58
911,"RT @talesftf: Interesting and detailed update on status of $AAPL ""Project Titan"". Shift of focus from car to autonomous platform (may revis…",0.433333333333,0.65,2016-10-17 12:53:03
703,Jim Cramer's Real Money: Sane Investing in an Insane World: https://t.co/cH8GoYyo4G $AAPL $NFLX $AMZN,-0.4,0.65,2016-10-17 14:18:56
767,"Expecting a flush tdy &amp; then a true consideration of an ""October bottom"" dependent on #earnings. $SPY $SPX $FB $AAPL $NFLX $MACRO $IWM $QQQ",0.35,0.65,2016-10-17 13:43:54
939,$SPY $AAPL options have the highest open interest. Free options screener. https://t.co/mtu8bw4hrR,0.2,0.65,2016-10-17 12:42:24
696,CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA https://t.co/dPpKdbV6WC https://t.co/jZBKf4Zee1,0.45,0.65,2016-10-17 14:20:34
950,"Interesting and detailed update on status of $AAPL ""Project Titan"". Shift of focus from car to autonomous platform… https://t.co/zatXb8qT52",0.433333333333,0.65,2016-10-17 12:36:08
868,RT @1971capital: Cool vid of Masa Son talking about meeting w Tim Cook at Apple &amp; Steve Jobs calling in the day before he died $AAPL https:…,0.35,0.65,2016-10-17 13:08:03
913,"RT @talesftf: Interesting and detailed update on status of $AAPL ""Project Titan"". Shift of focus from car to autonomous platform (may revis…",0.433333333333,0.65,2016-10-17 12:51:01
788,"Apple has given its car team a deadline of late 2017 to prove the feasibility of the autonomous driving system
https://t.co/jgQvelRjF9 $AAPL",0.05,0.65,2016-10-17 13:36:34
707,"$SRPT $VRX $AGN $TWTR $AAPL $KO $DPS $TK $FB $TSRO
 
Tough year to end my 40's. 50 today. Hoping for much better years. Good luck!",0.328703703704,0.644444444444,2016-10-17 14:17:02
457,"$AAPL:

7 ways to keep your smart home from being hacked:

https://t.co/N40sAblcqD",0.214285714286,0.642857142857,2016-10-17 15:57:05
422,"RT @newswelldone: $AAPL:

7 ways to keep your smart home from being hacked:

https://t.co/N40sAblcqD",0.214285714286,0.642857142857,2016-10-17 16:03:56
591,@ubergizmo  $AAPL $NOK licensing deal only good until end of 2016?  Is new deal imminent?  Things seem very quiet.,0.209090909091,0.62196969697,2016-10-17 14:53:38
960,"$AAPL:

Apple executives to decide fate of self-driving car by late 2017: Report:

https://t.co/Y6fZSmZTYV",-0.3,0.6,2016-10-17 12:27:05
296,#Apple The iPhone 7 Has a Secret Virtual Home Button. Read more: https://t.co/wStn3VY7Dp $AAPL,0.05,0.6,2016-10-17 16:41:13
441,#Apple Best iPhone: How to pick the perfect iPhone for you. Read more: https://t.co/KN1O6XxtvI $AAPL,0.833333333333,0.6,2016-10-17 16:00:26
442,#Apple Best iPhone: How to pick the perfect iPhone for you. Read more: https://t.co/gOA4mdrBmQ $AAPL,0.833333333333,0.6,2016-10-17 16:00:26
623,RT @GerberKawasaki: We told you Apple wouldn't build a car. Time to buy tesla. @tim_cook meet @elonmusk together is love. $aapl $tsla https…,0.5,0.6,2016-10-17 14:39:58
695,"Apple Abandons Car Plans 'For Now,' Sets Late 2017 Deadline to Decide Fate of Self-Driving System… https://t.co/mJeulIH4ZH",-0.3,0.6,2016-10-17 14:21:12
626,"""Apple Abandons Car Plans 'For Now,' Sets Late 2017 Deadline to Decide Fate of Self-Driving System"" $AAPL $TSLA https://t.co/Z1hEiTnVUd",-0.3,0.6,2016-10-17 14:38:46
51,RT @Robertlesnicki: Traders/Investors have fallen in love with $AMZN just like they fell in love with $AAPL in 2013/14....,0.5,0.6,2016-10-17 18:02:55
537,$TSLA ugly. In the old days it would've rallied on news $AAPL not making a car https://t.co/j58uzgQDcR,-0.3,0.6,2016-10-17 15:20:00
297,#Apple The iPhone 7 Has a Secret Virtual Home Button. Read more: https://t.co/3VKM6MoQcV $AAPL,0.05,0.6,2016-10-17 16:41:13
536,RT @Hipster_Trader: $TSLA ugly. In the old days it would've rallied on news $AAPL not making a car https://t.co/j58uzgQDcR,-0.3,0.6,2016-10-17 15:23:19
711,"RT @SA_MacroView: Biotechs Fearing An Election Sweep, Erroneously Turn Tail https://t.co/93sDrxqOwM $AA $AAPL $AERI $AMGN $AMZN $ARRY $BIIB…",-0.5,0.6,2016-10-17 14:15:22
468,RT @Hipster_Trader: $TSLA ugly. In the old days it would've rallied on news $AAPL not making a car https://t.co/j58uzgQDcR,-0.3,0.6,2016-10-17 15:51:50
298,#Apple The iPhone 7 Has a Secret Virtual Home Button. Read more: https://t.co/QjeRFd7fF7 $AAPL,0.05,0.6,2016-10-17 16:41:13
306,#Apple Your iPhone 7 Has a Secret Virtual Home Button. Read more: https://t.co/Xu01elAGHB $AAPL,0.05,0.6,2016-10-17 16:39:21
912,We told you Apple wouldn't build a car. Time to buy tesla. @tim_cook meet @elonmusk together is love. $aapl $tsla https://t.co/tmUkdynMDb,0.5,0.6,2016-10-17 12:51:31
380,RT @Robertlesnicki: Traders/Investors have fallen in love with $AMZN just like they fell in love with $AAPL in 2013/14....,0.5,0.6,2016-10-17 16:21:22
313,#Apple Your iPhone 7 Has a Secret Virtual Home Button. Read more: https://t.co/CkX8m7yN6n $AAPL,0.05,0.6,2016-10-17 16:38:44
312,#Apple Your iPhone 7 Has a Secret Virtual Home Button. Read more: https://t.co/Xpl9avzkyX $AAPL,0.05,0.6,2016-10-17 16:38:44
834,RT @GerberKawasaki: We told you Apple wouldn't build a car. Time to buy tesla. @tim_cook meet @elonmusk together is love. $aapl $tsla https…,0.5,0.6,2016-10-17 13:19:51
587,"RT @computer_hware: #Apple reportedly halts development of electric car, Project Titan focusing on autonomous s... Read more: https://t.co/…",0.45,0.6,2016-10-17 14:55:34
77,RT @Robertlesnicki: Traders/Investors have fallen in love with $AMZN just like they fell in love with $AAPL in 2013/14....,0.5,0.6,2016-10-17 17:56:13
590,"RT @SA_MacroView: Biotechs Fearing An Election Sweep, Erroneously Turn Tail https://t.co/93sDrxqOwM $AA $AAPL $AERI $AMGN $AMZN $ARRY $BIIB…",-0.5,0.6,2016-10-17 14:53:44
106,#Apple CEO Tim Cook Teases 'Deep Engineering' Plans For Japan Facility During His Latest As... Read more: https://t.co/SBurMd2ibw $AAPL,0.333333333333,0.6,2016-10-17 17:44:14
107,#Apple CEO Tim Cook Teases 'Deep Engineering' Plans For Japan Facility During His Latest As... Read more: https://t.co/Hd9eAj2rIc $AAPL,0.333333333333,0.6,2016-10-17 17:44:13
108,#Apple CEO Tim Cook Teases 'Deep Engineering' Plans For Japan Facility During His Latest As... Read more: https://t.co/HiXC5HUgSe $AAPL,0.333333333333,0.6,2016-10-17 17:44:13
520,$AAPL Looks Good: stands to gain from Samsung misfortune https://t.co/vxVJCkAs8P @Vince_Stanzione https://t.co/x1ajfYriOy,0.7,0.6,2016-10-17 15:30:47
885,RT @GerberKawasaki: We told you Apple wouldn't build a car. Time to buy tesla. @tim_cook meet @elonmusk together is love. $aapl $tsla https…,0.5,0.6,2016-10-17 13:02:39
890,$GOOG $AAPL vantillian: Good morning - vantillian https://t.co/9WEsFVUbQ7,0.7,0.6,2016-10-17 13:01:03
894,RT @GerberKawasaki: We told you Apple wouldn't build a car. Time to buy tesla. @tim_cook meet @elonmusk together is love. $aapl $tsla https…,0.5,0.6,2016-10-17 13:00:10
902,RT @GerberKawasaki: We told you Apple wouldn't build a car. Time to buy tesla. @tim_cook meet @elonmusk together is love. $aapl $tsla https…,0.5,0.6,2016-10-17 12:55:03
907,RT @GerberKawasaki: We told you Apple wouldn't build a car. Time to buy tesla. @tim_cook meet @elonmusk together is love. $aapl $tsla https…,0.5,0.6,2016-10-17 12:54:14
609,"#Apple reportedly halts development of electric car, Project Titan focusing on autonomous s... Read more: https://t.co/Hseb5OReKR $AAPL",0.45,0.6,2016-10-17 14:44:55
440,#Apple Best iPhone: How to pick the perfect iPhone for you. Read more: https://t.co/yXeVJv2rE8 $AAPL,0.833333333333,0.6,2016-10-17 16:00:26
769,RT @GerberKawasaki: We told you Apple wouldn't build a car. Time to buy tesla. @tim_cook meet @elonmusk together is love. $aapl $tsla https…,0.5,0.6,2016-10-17 13:41:54
612,"#Apple reportedly halts development of electric car, Project Titan focusing on autonomous s... Read more: https://t.co/x6lT9TFd5a $AAPL",0.45,0.6,2016-10-17 14:44:19
613,"#Apple reportedly halts development of electric car, Project Titan focusing on autonomous s... Read more: https://t.co/28mBS9QpiC $AAPL",0.45,0.6,2016-10-17 14:44:18
253,$GOOG $AAPL easymoneylucy: Good news for $BFGC - easymoneylucy https://t.co/aEXbilIjsk,0.7,0.6,2016-10-17 17:01:48
554,Thiel rundown by @fmanjoo great perspective on latest contribution to #Trump $Aapl future products and services on @CNBC,0.433333333333,0.591666666667,2016-10-17 15:08:30
851,"Apple's new Japan R&amp;D center to build 'very different' artificial intelligence tech, Tim Cook…… https://t.co/Csg55OrN35",-0.140909090909,0.583636363636,2016-10-17 13:15:07
588,The special features that enable Apple to remove security tethers from demo devices https://t.co/iT21Dab3JP… https://t.co/Dmzmh7MEiI,0.357142857143,0.571428571429,2016-10-17 14:55:20
561,RT @MacHashNews: The special features that enable Apple to remove security tethers from demo devices https://t.co/iT21Dab3JP #9to5Mac $AAPL…,0.357142857143,0.571428571429,2016-10-17 15:03:36
871,"#Apple's new Japan R&amp;D center to build 'very different' artificial intelligence tech, Tim C... Read more: https://t.co/Z5ljp9ljs6 $AAPL",-0.0127272727273,0.566909090909,2016-10-17 13:06:23
870,"RT @_peripherals: #Apple's new Japan R&amp;D center to build 'very different' artificial intelligence tech, Tim C... Read more: https://t.co/Z5…",-0.0127272727273,0.566909090909,2016-10-17 13:07:55
872,"#Apple's new Japan R&amp;D center to build 'very different' artificial intelligence tech, Tim C... Read more: https://t.co/MUSZ2nakbX $AAPL",-0.0127272727273,0.566909090909,2016-10-17 13:06:22
873,"#Apple's new Japan R&amp;D center to build 'very different' artificial intelligence tech, Tim C... Read more: https://t.co/s7MRvKkJdM $AAPL",-0.0127272727273,0.566909090909,2016-10-17 13:06:22
859,"RT @computer_hware: #Apple's new Japan R&amp;D center to build 'very different' artificial intelligence tech, Tim C... Read more: https://t.co/…",-0.0127272727273,0.566909090909,2016-10-17 13:12:42
865,"RT @computer_hware: #Apple's new Japan R&amp;D center to build 'very different' artificial intelligence tech, Tim C... Read more: https://t.co/…",-0.0127272727273,0.566909090909,2016-10-17 13:08:57
